ID,title,type,message,Class,Sub 1,Sub 2,Sub 3,Sub 4,Sub 5
346106,Refugees Storm Greece-Macedonia Border,video,*KILL ALL MUSLIMS*,Hateful,Towards Islam,Promoting violence,,,
346108,Refugees Storm Greece-Macedonia Border,video,*HAHAHA FUCK ISLAM AND FUCK MUSLIMS*,Hateful,Towards Islam,Swearing,,,
346173,ISIS Claims Responsibility For Deadly Mosque Attack In Saudi Arabia,video,ISIS reflects the core ideology of Islam.,Hateful,Towards Islam,Terrorism,,,
346177,ISIS Claims Responsibility For Deadly Mosque Attack In Saudi Arabia,video,"The religion of peace? Nope, the religion of intolerance and destruction.",Hateful,Towards Islam,,,,
346210,"Russian Airstrikes In Syria? Someone Explain, Please",video,"Hillarious. AJ+ supporting ISIS and terrorism. No surprise here. Also, unlike USA which likes to stick it's nose in conflicts which only leads to worsening the conflict, Russia hasn't done anything bad in the last 20 years.",Hateful,Towards AJ+,Terrorism,,,
346264,"Russian Airstrikes In Syria? Someone Explain, Please",video,"oh boy here come the 








oh fuck it even I hate this channel.",Hateful,Towards AJ+,,,,
346266,"Russian Airstrikes In Syria? Someone Explain, Please",video,AJ+ Bullshit,Hateful,Towards AJ+,,,,
346275,"Russian Airstrikes In Syria? Someone Explain, Please",video,Putin=shit.,Hateful,Specific person,,,,
346552,4 Ways Trump Will 'Make America Great Again',video,"It's not so strange that aljazeera al nusra's mouthpiece hate trump
Coming from a country Qatar that has created isis and supports Islamic terrorism.",Hateful,Accusations,,,,
265907,“It has nothing to do with Islam” – The neighbor of truck attacker Mohamed Lahouaiej Bouhlel.,post,"The terrorist israeli government killed 2,200 Palestinians in the 2014 Gaza attack, more than 450 children killed. Despite global demands to arrest the israeli terrorists, such as Tzipi Livni and Bejamin Netanyahu, they were actually smugled out of Britain to avoid arrest for war crimes.",Hateful,Specific nation(s),Terrorism,Accusations,,
557,Protesters Demand the Confederate Flag Be Taken Down,video,Y'all need to do some research before y'all comment,Neutral,,,,,
558,Protesters Demand the Confederate Flag Be Taken Down,video,"That first black Woman was completely wrong on what that flag means, I fully support the flag",Neutral,,,,,
560,Protesters Demand the Confederate Flag Be Taken Down,video,This flag belongs in a museum because it's history. A reminder that teaches us to learn from our mistakes.,Neutral,,,,,
734,Protesters Demand the Confederate Flag Be Taken Down,video,An we all  have to do what sknekne sais of all color. An whites an blacks both served an that flag didn't bother them ,Neutral,,,,,
777,U.S. Military Vows To Protect Muslim Americans Using Hashtag #IWillProtectYou,video,thank you aj+ for  your support,Neutral,,,,,
756,U.S. Military Vows To Protect Muslim Americans Using Hashtag #IWillProtectYou,video,"I was watching this and was thinking, you know what's a much bigger fear that most people live in. The fear of hell fire, parents instill this fear into their kids at a very early age. People tell me all the time as to why do I care about what other people believe in. Well I also want to protect you from the fear of your imaginary god.",Neutral,,,,,
774,U.S. Military Vows To Protect Muslim Americans Using Hashtag #IWillProtectYou,video,"now think about those other religion people living in saudi , pakistan and most of the other middle eastern  countries ,, they are going through this every single day ........................ muslim world shame on you too",Neutral,,,,,
818,U.S. Military Vows To Protect Muslim Americans Using Hashtag #IWillProtectYou,video,"Powerful video. Great reporting AJ
The music in this video was fantastic - what is it?",Neutral,,,,,
819,U.S. Military Vows To Protect Muslim Americans Using Hashtag #IWillProtectYou,video,humanity has been restored??,Neutral,,,,,
513,Protesters Demand the Confederate Flag Be Taken Down,video,does anyone understand what that flag represents to us southerners?,Neutral,,,,,
554,Protesters Demand the Confederate Flag Be Taken Down,video,Keep it flying.,Neutral,,,,,
555,Protesters Demand the Confederate Flag Be Taken Down,video,Not white southerners owned slaves. MANY of them were poor.farmers and could barely afford to care for themselves.,Neutral,,,,,
749,U.S. Military Vows To Protect Muslim Americans Using Hashtag #IWillProtectYou,video,What's SAD is that you allowed your daughter to feel this way without properly educating her on what Trump actually said.  Thanks for posting this video because it shows perfectly the type of character that you really are.,Neutral,,,,,
750,U.S. Military Vows To Protect Muslim Americans Using Hashtag #IWillProtectYou,video,name of song anyone?,Neutral,,,,,
751,U.S. Military Vows To Protect Muslim Americans Using Hashtag #IWillProtectYou,video,"I wonder how the right wingers will react when the military, something they have glorified and declared sacred, turns out to be against their xenophobic agendas.",Neutral,,,,,
753,U.S. Military Vows To Protect Muslim Americans Using Hashtag #IWillProtectYou,video,I took the oat to serve and protect all Americans regardless of faith and color and I am a Muslim American.,Neutral,,,,,
754,U.S. Military Vows To Protect Muslim Americans Using Hashtag #IWillProtectYou,video,Never rely on the US Government to Protect You... Defend Yourself from them.,Neutral,,,,,
757,U.S. Military Vows To Protect Muslim Americans Using Hashtag #IWillProtectYou,video,This is so beautiful,Neutral,,,,,
765,U.S. Military Vows To Protect Muslim Americans Using Hashtag #IWillProtectYou,video,Marcus Grodd is from the bachelor show on ABC. also was in bachelor paradise.,Neutral,,,,,
773,U.S. Military Vows To Protect Muslim Americans Using Hashtag #IWillProtectYou,video,Why can't humanity just get along and put their difference aside life is too short to waste your time on hating on your fellow human being.,Neutral,,,,,
775,U.S. Military Vows To Protect Muslim Americans Using Hashtag #IWillProtectYou,video,It's stuff like this that is going to put H. Clinton into the White House. America deserves what it gets. We didn't learn our lesson from 8 years of obama.  Here comes another 8 years of downward spiral with another DEM President for 8 years.,Neutral,,,,,
776,U.S. Military Vows To Protect Muslim Americans Using Hashtag #IWillProtectYou,video,This warmed my heart man. Human kindness is always a good thing.,Neutral,,,,,
780,U.S. Military Vows To Protect Muslim Americans Using Hashtag #IWillProtectYou,video,Would be interesting to see the numbers,Neutral,,,,,
1019,12-Year-Old Palestinian Girl Freed From Israeli Prison,video,"Great job not at all mentioning what she was arrested for (planning a stabbing attack, by the way). AJ+ cares a lot for Palestinian children, which is commendable, but not at all for the Israeli children who are on occasion the victims of attacks by Palestinians, which is less so",Neutral,,,,,
2439,Refugees Are Refusing To Register In Denmark,video,if they were genuine refugees they would sign in Denmark. Already making demands and they haven't been accepted yet,Neutral,,,,,
2443,Refugees Are Refusing To Register In Denmark,video,They are not refugees .They are immigrants trying to get into Europe illegally by acting like victims.,Neutral,,,,,
2449,Refugees Are Refusing To Register In Denmark,video,"more money (for welfare), more problems (for sweden). i would never give them citizenship. they are there for only one reason. and no they are not refugees it's a road trip for more benefits.",Neutral,,,,,
1024,Protesters Demand the Confederate Flag Be Taken Down,video,If this is what people are getting upset about nowadays then they seriously need to get their priorities straight. A flag isn't going to kill you. A few bad people out of thousands are the ones you have to worry about. I know plenty of folks who let this flag fly and still don't think slavery or racism is OK. Don't hate a piece of fabric. Hate the rare few who give it a bad name. ,Neutral,,,,,
